timestamp,uav_id,d_to_sink,link_up
6.4,46,177.0452,1
6.4,47,211.6758,0
6.4,48,227.222,0
6.4,49,192.093,1
6.5,0,152.2326,1
6.5,1,204.1761,0
6.5,2,161.6569,1
6.5,3,86.1807,1
6.5,4,72.4021,1
6.5,5,80.4785,1
6.5,6,176.7708,1
6.5,7,152.9693,1
6.5,8,250.4363,0
6.5,9,166.0129,1
6.5,10,131.7161,1
6.5,11,195.8204,1
6.5,12,173.67,1
6.5,13,104.3081,1
6.5,14,160.3304,1
6.5,15,92.6767,1
6.5,16,115.3507,1
6.5,17,159.2116,1
6.5,18,225.4554,0
6.5,19,128.506,1
6.5,20,172.6116,1
6.5,21,130.8187,1
6.5,22,179.6817,1
6.5,23,205.0379,0
6.5,24,265.7569,0
6.5,25,180.7907,1
6.5,26,198.6776,1
6.5,27,194.3865,1
6.5,28,206.3026,0
6.5,29,91.3738,1
6.5,30,191.9291,1
6.5,31,123.5396,1
6.5,32,102.7809,1
6.5,33,217.2145,0
6.5,34,206.8667,0
6.5,35,265.1378,0
6.5,36,56.2939,1
6.5,37,135.5865,1
6.5,38,171.5655,1
6.5,39,230.1907,0
6.5,40,178.1253,1
6.5,41,112.1227,1
6.5,42,115.0743,1
6.5,43,139.5897,1
6.5,44,169.2552,1
6.5,45,177.2603,1
6.5,46,178.1081,1
6.5,47,209.6365,0
6.5,48,228.6846,0
6.5,49,191.934,1
6.6,0,150.3315,1
6.6,1,205.2663,0
6.6,2,163.6235,1
6.6,3,87.1373,1
6.6,4,71.901,1
6.6,5,80.7254,1
6.6,6,175.058,1
6.6,7,152.609,1
6.6,8,250.4275,0
6.6,9,164.9978,1
6.6,10,130.4145,1
6.6,11,195.9664,1
6.6,12,172.4064,1
6.6,13,102.8044,1
6.6,14,161.0312,1
6.6,15,92.7309,1
6.6,16,115.8428,1
6.6,17,156.5997,1
6.6,18,226.7424,0
6.6,19,129.9277,1
6.6,20,173.0485,1
6.6,21,132.2099,1
6.6,22,179.137,1
6.6,23,205.0104,0
6.6,24,265.1524,0
6.6,25,181.2923,1
6.6,26,197.2329,1
6.6,27,194.0518,1
6.6,28,207.6779,0
6.6,29,91.5217,1
6.6,30,190.4199,1
6.6,31,125.1555,1
6.6,32,102.6689,1
6.6,33,217.4039,0
6.6,34,205.9257,0
6.6,35,264.168,0
6.6,36,56.4383,1
6.6,37,133.9881,1
6.6,38,171.8025,1
6.6,39,231.2293,0
6.6,40,179.3447,1
6.6,41,111.7742,1
6.6,42,112.0886,1
6.6,43,138.1679,1
6.6,44,168.0486,1
6.6,45,176.7581,1
6.6,46,177.5125,1
6.6,47,207.6957,0
6.6,48,230.6115,0
6.6,49,192.0357,1
6.7,0,151.6587,1
6.7,1,204.6345,0
6.7,2,161.5704,1
6.7,3,88.263,1
6.7,4,71.9164,1
6.7,5,82.0085,1
6.7,6,174.3785,1
6.7,7,152.7482,1
6.7,8,250.4005,0
6.7,9,163.9342,1
6.7,10,130.4356,1
6.7,11,196.0096,1
6.7,12,172.4397,1
6.7,13,101.9678,1
6.7,14,160.0664,1
6.7,15,92.7756,1
6.7,16,116.382,1
6.7,17,155.9349,1
6.7,18,227.0157,0
6.7,19,131.3843,1
6.7,20,173.0643,1
6.7,21,132.1926,1
6.7,22,176.5384,1
6.7,23,204.663,0
6.7,24,265.4657,0
6.7,25,180.4288,1
6.7,26,197.8292,1
6.7,27,191.5775,1
6.7,28,209.0651,0
6.7,29,92.2428,1
6.7,30,190.1862,1
6.7,31,123.5257,1
6.7,32,101.9975,1
6.7,33,217.6892,0
6.7,34,205.8356,0
6.7,35,266.7975,0
6.7,36,57.6081,1
6.7,37,132.135,1
6.7,38,171.1267,1
6.7,39,230.8926,0
6.7,40,178.1133,1
6.7,41,111.3949,1
6.7,42,111.6846,1
6.7,43,139.3433,1
6.7,44,168.1343,1
6.7,45,176.7232,1
6.7,46,179.4946,1
6.7,47,208.5821,0
6.7,48,230.281,0
6.7,49,192.926,1
6.8,0,149.8606,1
6.8,1,203.9031,0
6.8,2,159.8608,1
6.8,3,88.4857,1
6.8,4,71.6127,1
6.8,5,81.4001,1
6.8,6,174.7613,1
6.8,7,151.4159,1
6.8,8,251.274,0
6.8,9,164.3754,1
6.8,10,130.0397,1
6.8,11,195.3927,1
6.8,12,171.3176,1
6.8,13,100.4217,1
6.8,14,159.8523,1
6.8,15,92.6473,1
6.8,16,116.658,1
6.8,17,154.2197,1
6.8,18,227.7561,0
6.8,19,132.4466,1
6.8,20,173.6896,1
6.8,21,132.2113,1
6.8,22,176.1018,1
6.8,23,204.9002,0
6.8,24,265.8072,0
6.8,25,180.3119,1
6.8,26,196.3598,1
6.8,27,190.4369,1
6.8,28,208.5,0
6.8,29,91.7586,1
6.8,30,192.2182,1
6.8,31,122.8731,1
6.8,32,102.245,1
6.8,33,216.9677,0
6.8,34,206.9369,0
6.8,35,265.5889,0
6.8,36,58.2806,1
6.8,37,131.3789,1
6.8,38,169.8552,1
6.8,39,230.6548,0
6.8,40,179.2652,1
6.8,41,111.8616,1
6.8,42,110.7004,1
6.8,43,139.387,1
6.8,44,168.716,1
6.8,45,176.241,1
6.8,46,180.8527,1
6.8,47,208.7356,0
6.8,48,229.091,0
6.8,49,192.8435,1
6.9,0,151.829,1
6.9,1,204.6406,0
6.9,2,160.1733,1
6.9,3,88.5909,1
6.9,4,71.7278,1
6.9,5,82.8185,1
6.9,6,175.1518,1
6.9,7,151.3395,1
6.9,8,250.7581,0
6.9,9,163.6779,1
6.9,10,131.606,1
6.9,11,195.6434,1
6.9,12,172.3299,1
6.9,13,102.2289,1
6.9,14,159.8089,1
6.9,15,92.984,1
6.9,16,116.9777,1
6.9,17,152.8214,1
6.9,18,229.0995,0
6.9,19,131.5816,1
6.9,20,174.1022,1
6.9,21,133.6586,1
6.9,22,179.1584,1
6.9,23,205.1329,0
6.9,24,265.7446,0
6.9,25,180.1674,1
6.9,26,196.1842,1
6.9,27,189.7596,1
6.9,28,208.3763,0
6.9,29,92.0248,1
6.9,30,190.0185,1
6.9,31,124.2194,1
6.9,32,102.8849,1
6.9,33,217.036,0
6.9,34,205.4943,0
6.9,35,265.8777,0
6.9,36,58.5297,1
6.9,37,130.6186,1
6.9,38,167.6968,1
6.9,39,231.1776,0
6.9,40,180.6772,1
6.9,41,111.4181,1
6.9,42,113.0442,1
6.9,43,140.583,1
6.9,44,169.0885,1
6.9,45,176.1645,1
6.9,46,179.8488,1
6.9,47,208.1204,0
6.9,48,230.2827,0
6.9,49,193.8296,1
7.0,0,153.9722,1
7.0,1,206.653,0
7.0,2,160.5703,1
7.0,3,89.8412,1
7.0,4,72.1794,1
7.0,5,80.6913,1
7.0,6,175.1811,1
7.0,7,151.3845,1
7.0,8,251.0925,0
7.0,9,162.4349,1
7.0,10,131.9529,1
7.0,11,196.086,1
7.0,12,173.467,1
7.0,13,101.2429,1
7.0,14,160.7904,1
7.0,15,92.2236,1
7.0,16,117.0686,1
7.0,17,152.9148,1
7.0,18,228.295,0
7.0,19,131.6138,1
7.0,20,174.0824,1
7.0,21,133.6344,1
7.0,22,178.2098,1
7.0,23,205.0585,0
7.0,24,266.2981,0
7.0,25,180.6451,1
7.0,26,196.206,1
7.0,27,192.8247,1
7.0,28,209.5068,0
7.0,29,93.262,1
7.0,30,191.5901,1
7.0,31,123.3251,1
7.0,32,101.7322,1
7.0,33,216.143,0
7.0,34,204.4439,0
7.0,35,265.8283,0
7.0,36,57.7481,1
7.0,37,128.1529,1
7.0,38,168.5139,1
7.0,39,230.6862,0
7.0,40,181.039,1
7.0,41,110.9729,1
7.0,42,112.5658,1
7.0,43,140.0158,1
7.0,44,170.1518,1
7.0,45,175.8601,1
7.0,46,182.0456,1
7.0,47,205.3792,0
7.0,48,229.5537,0
7.0,49,194.1924,1
7.1,0,151.8282,1
7.1,1,205.404,0
7.1,2,161.1044,1
7.1,3,91.2541,1
7.1,4,72.5359,1
7.1,5,80.1517,1
7.1,6,175.8968,1
7.1,7,150.0607,1
7.1,8,250.5024,0
7.1,9,162.9249,1
7.1,10,132.326,1
7.1,11,196.9284,1
7.1,12,173.7179,1
7.1,13,102.9096,1
7.1,14,159.4629,1
7.1,15,91.3115,1
7.1,16,116.719,1
7.1,17,153.3669,1
7.1,18,227.4898,0
7.1,19,131.3006,1
7.1,20,174.0314,1
7.1,21,133.6527,1
7.1,22,179.2575,1
7.1,23,205.1934,0
7.1,24,266.8735,0
7.1,25,180.2659,1
7.1,26,196.1619,1
7.1,27,192.5345,1
7.1,28,209.5333,0
7.1,29,93.4307,1
7.1,30,191.0033,1
7.1,31,124.6298,1
7.1,32,101.6055,1
7.1,33,215.853,0
7.1,34,204.2854,0
7.1,35,267.183,0
7.1,36,59.0995,1
7.1,37,126.0632,1
7.1,38,166.3363,1
7.1,39,230.2773,0
7.1,40,180.8981,1
7.1,41,110.8561,1
7.1,42,111.6598,1
7.1,43,140.4376,1
7.1,44,170.0888,1
7.1,45,175.8941,1
7.1,46,182.193,1
7.1,47,205.2704,0
7.1,48,227.4956,0
7.1,49,195.2941,1
7.2,0,151.4406,1
7.2,1,205.6436,0
7.2,2,160.8316,1
7.2,3,92.5335,1
7.2,4,72.2304,1
7.2,5,81.9855,1
7.2,6,176.6012,1
7.2,7,150.4909,1
7.2,8,249.5356,0
7.2,9,163.7536,1
7.2,10,133.0078,1
7.2,11,197.9505,1
7.2,12,173.4063,1
7.2,13,103.462,1
7.2,14,159.2352,1
7.2,15,89.6935,1
7.2,16,116.6556,1
7.2,17,151.2964,1
7.2,18,228.0659,0
7.2,19,131.3034,1
7.2,20,173.9209,1
7.2,21,133.9415,1
7.2,22,177.2805,1
7.2,23,205.3665,0
7.2,24,266.9774,0
7.2,25,180.7391,1
7.2,26,197.1675,1
7.2,27,190.7856,1
7.2,28,209.4341,0
7.2,29,93.2042,1
7.2,30,191.2009,1
7.2,31,124.0499,1
7.2,32,102.449,1
7.2,33,216.0326,0
7.2,34,204.0724,0
7.2,35,267.184,0
7.2,36,59.109,1
7.2,37,124.7326,1
7.2,38,165.2071,1
7.2,39,229.7273,0
7.2,40,180.8411,1
7.2,41,110.5282,1
7.2,42,111.893,1
7.2,43,140.4573,1
7.2,44,169.6122,1
7.2,45,176.4411,1
7.2,46,181.4433,1
7.2,47,205.6837,0
7.2,48,228.298,0
7.2,49,195.3123,1
7.3,0,151.3534,1
7.3,1,205.7295,0
7.3,2,158.4184,1
7.3,3,92.1021,1
7.3,4,72.2598,1
7.3,5,82.5357,1
7.3,6,175.9786,1
7.3,7,150.2966,1
7.3,8,249.65,0
7.3,9,163.4679,1
7.3,10,132.8925,1
7.3,11,197.4069,1
7.3,12,172.0331,1
7.3,13,103.1925,1
7.3,14,158.1994,1
7.3,15,89.1339,1
7.3,16,116.1207,1
7.3,17,153.723,1
7.3,18,227.4035,0
7.3,19,130.8728,1
7.3,20,174.5098,1
7.3,21,132.6306,1
7.3,22,176.747,1
7.3,23,205.355,0
7.3,24,266.2826,0
7.3,25,180.6686,1
7.3,26,197.1298,1
7.3,27,190.4586,1
7.3,28,209.1066,0
7.3,29,93.2525,1
7.3,30,188.6545,1
7.3,31,123.3381,1
7.3,32,102.0969,1
7.3,33,216.3619,0
7.3,34,204.5432,0
7.3,35,267.0417,0
7.3,36,57.5362,1
7.3,37,124.1793,1
7.3,38,167.833,1
7.3,39,229.941,0
7.3,40,180.7648,1
7.3,41,110.6308,1
7.3,42,111.1991,1
7.3,43,140.8487,1
7.3,44,170.767,1
7.3,45,176.5763,1
7.3,46,181.2091,1
7.3,47,207.4633,0
7.3,48,229.0809,0
7.3,49,195.8342,1
7.4,0,151.0882,1
7.4,1,204.7724,0
7.4,2,159.1959,1
7.4,3,90.7772,1
7.4,4,71.8832,1
7.4,5,84.0795,1
7.4,6,176.4695,1
7.4,7,151.3357,1
7.4,8,248.6801,0
7.4,9,164.6196,1
7.4,10,133.049,1
7.4,11,197.1494,1
7.4,12,173.5632,1
7.4,13,103.6339,1
7.4,14,157.0257,1
7.4,15,89.4301,1
7.4,16,116.2731,1
7.4,17,154.1123,1
7.4,18,228.3809,0
7.4,19,132.109,1
7.4,20,174.1495,1
7.4,21,131.6543,1
7.4,22,177.023,1
7.4,23,205.5135,0
7.4,24,266.4881,0
7.4,25,181.5102,1
7.4,26,196.596,1
7.4,27,190.0035,1
7.4,28,209.3346,0
7.4,29,92.7366,1
7.4,30,187.8978,1
7.4,31,125.2187,1
7.4,32,102.301,1
7.4,33,216.3428,0
7.4,34,203.8206,0
7.4,35,264.7298,0
7.4,36,58.8613,1
7.4,37,126.5348,1
7.4,38,168.0089,1
7.4,39,229.5811,0
7.4,40,179.3226,1
7.4,41,110.6507,1
7.4,42,112.4347,1
7.4,43,140.6862,1
7.4,44,170.3214,1
7.4,45,177.1522,1
7.4,46,180.2708,1
7.4,47,207.4016,0
7.4,48,227.1593,0
7.4,49,196.1162,1
7.5,0,150.522,1
7.5,1,204.6201,0
7.5,2,160.416,1
7.5,3,90.0548,1
7.5,4,72.1125,1
7.5,5,84.0715,1
7.5,6,174.6283,1
7.5,7,150.529,1
7.5,8,248.6633,0
7.5,9,164.7073,1
7.5,10,132.9128,1
7.5,11,196.9896,1
7.5,12,172.4031,1
7.5,13,102.285,1
7.5,14,158.5102,1
7.5,15,88.1462,1
7.5,16,116.5864,1
7.5,17,155.476,1
7.5,18,228.1304,0
7.5,19,133.308,1
7.5,20,173.4788,1
7.5,21,129.301,1
7.5,22,175.3495,1
7.5,23,205.2525,0
7.5,24,266.4818,0
7.5,25,181.7111,1
7.5,26,195.4371,1
7.5,27,190.4818,1
7.5,28,208.4555,0
7.5,29,93.2974,1
7.5,30,188.346,1
7.5,31,125.2583,1
7.5,32,102.416,1
7.5,33,215.6965,0
7.5,34,204.4651,0
7.5,35,263.4894,0
7.5,36,60.0372,1
7.5,37,126.6918,1
7.5,38,170.3416,1
7.5,39,228.6165,0
7.5,40,179.8162,1
7.5,41,110.8254,1
7.5,42,112.0193,1
7.5,43,141.7716,1
7.5,44,170.7168,1
7.5,45,177.6846,1
7.5,46,178.3236,1
7.5,47,206.7793,0
7.5,48,227.5618,0
7.5,49,195.225,1
7.6,0,152.4962,1
7.6,1,203.959,0
7.6,2,160.3493,1
7.6,3,91.3601,1
7.6,4,71.9446,1
7.6,5,84.2579,1
7.6,6,171.6743,1
7.6,7,149.9315,1
7.6,8,248.8937,0
7.6,9,164.8699,1
7.6,10,132.8658,1
7.6,11,196.4937,1
7.6,12,171.0312,1
7.6,13,102.2593,1
7.6,14,158.9646,1
7.6,15,88.1118,1
7.6,16,116.4547,1
7.6,17,154.6319,1
7.6,18,228.3845,0
7.6,19,134.4718,1
7.6,20,172.8324,1
7.6,21,127.1424,1
7.6,22,173.5338,1
7.6,23,204.6567,0
7.6,24,266.8402,0
7.6,25,181.2773,1
7.6,26,196.6261,1
7.6,27,193.2475,1
7.6,28,208.2658,0
7.6,29,93.2306,1
7.6,30,186.2703,1
7.6,31,122.6028,1
7.6,32,102.2206,1
7.6,33,216.1841,0
7.6,34,203.0512,0
7.6,35,263.0662,0
7.6,36,61.046,1
7.6,37,125.5284,1
7.6,38,171.1011,1
7.6,39,229.8088,0
7.6,40,180.4478,1
7.6,41,110.8,1
7.6,42,109.7182,1
7.6,43,139.7505,1
7.6,44,171.0774,1
7.6,45,178.2335,1
7.6,46,178.8597,1
7.6,47,204.1437,0
7.6,48,226.3233,0
7.6,49,194.9081,1
7.7,0,153.8812,1
7.7,1,204.6844,0
7.7,2,161.6707,1
7.7,3,91.1923,1
7.7,4,71.8981,1
7.7,5,86.4106,1
7.7,6,171.5376,1
7.7,7,149.3335,1
7.7,8,248.4097,0
7.7,9,163.7194,1
7.7,10,132.5731,1
7.7,11,195.7733,1
7.7,12,172.2044,1
7.7,13,104.5438,1
7.7,14,158.9143,1
7.7,15,88.1153,1
7.7,16,116.9127,1
7.7,17,154.3421,1
7.7,18,226.9661,0
7.7,19,133.2182,1
7.7,20,173.2536,1
7.7,21,125.6495,1
7.7,22,173.5545,1
7.7,23,204.1532,0
7.7,24,267.2008,0
7.7,25,180.9496,1
7.7,26,196.9449,1
7.7,27,193.1657,1
7.7,28,208.4809,0
7.7,29,93.5452,1
7.7,30,185.6104,1
7.7,31,121.0886,1
7.7,32,102.1334,1
7.7,33,215.6042,0
7.7,34,202.9488,0
7.7,35,262.1068,0
7.7,36,59.0111,1
7.7,37,124.4287,1
7.7,38,171.4617,1
7.7,39,229.957,0
7.7,40,181.1258,1
7.7,41,110.6679,1
7.7,42,108.4053,1
7.7,43,139.2894,1
7.7,44,170.8388,1
7.7,45,178.0924,1
7.7,46,176.7991,1
7.7,47,204.2763,0
7.7,48,224.7215,0
7.7,49,195.1643,1
7.8,0,154.8656,1
7.8,1,204.9292,0
7.8,2,162.2444,1
7.8,3,91.6929,1
7.8,4,71.6346,1
7.8,5,86.0187,1
7.8,6,173.6565,1
7.8,7,148.9595,1
7.8,8,249.2849,0
7.8,9,162.8764,1
7.8,10,134.0498,1
7.8,11,194.8272,1
7.8,12,172.2016,1
7.8,13,106.125,1
7.8,14,158.8141,1
7.8,15,87.7415,1
7.8,16,116.3944,1
7.8,17,155.7564,1
7.8,18,225.43,0
7.8,19,132.4517,1
7.8,20,173.6385,1
7.8,21,127.8319,1
7.8,22,171.0485,1
7.8,23,204.3386,0
7.8,24,267.0561,0
7.8,25,181.5694,1
7.8,26,195.1816,1
7.8,27,190.7269,1
7.8,28,208.0263,0
7.8,29,92.8554,1
7.8,30,183.2395,1
7.8,31,121.9304,1
7.8,32,101.5665,1
7.8,33,216.0156,0
7.8,34,201.8387,0
7.8,35,263.1856,0
7.8,36,56.6821,1
7.8,37,124.3878,1
7.8,38,173.337,1
7.8,39,228.964,0
7.8,40,181.1336,1
7.8,41,110.2421,1
7.8,42,108.215,1
7.8,43,137.5481,1
7.8,44,169.5966,1
7.8,45,178.3105,1
7.8,46,174.9379,1
7.8,47,205.8674,0
7.8,48,225.4759,0
7.8,49,195.2999,1
7.9,0,155.1736,1
7.9,1,205.1403,0
7.9,2,163.5547,1
7.9,3,90.7695,1
7.9,4,72.1274,1
7.9,5,84.6918,1
7.9,6,173.4692,1
7.9,7,147.7913,1
7.9,8,248.5747,0
7.9,9,162.9913,1
7.9,10,133.9007,1
7.9,11,195.0588,1
7.9,12,170.9074,1
7.9,13,103.7892,1
7.9,14,158.5639,1
7.9,15,88.0973,1
7.9,16,116.6652,1
7.9,17,153.1727,1
7.9,18,224.239,0
7.9,19,132.7695,1
7.9,20,173.1839,1
7.9,21,128.8815,1
7.9,22,173.0009,1
7.9,23,204.4904,0
7.9,24,266.4043,0
7.9,25,181.4327,1
7.9,26,197.072,1
7.9,27,191.7066,1
7.9,28,208.4092,0
7.9,29,92.7783,1
7.9,30,181.3868,1
7.9,31,122.2808,1
7.9,32,101.8046,1
7.9,33,215.1446,0
7.9,34,202.2011,0
7.9,35,262.8452,0
7.9,36,56.2568,1
7.9,37,124.9807,1
7.9,38,175.6897,1
7.9,39,229.8039,0
7.9,40,181.2891,1
7.9,41,110.3661,1
7.9,42,108.2545,1
7.9,43,136.3783,1
7.9,44,169.5717,1
7.9,45,178.5892,1
7.9,46,176.193,1
7.9,47,205.4999,0
7.9,48,226.96,0
7.9,49,195.1375,1
8.0,0,156.2909,1
8.0,1,203.3111,0
8.0,2,165.5203,1
8.0,3,90.2251,1
8.0,4,72.3681,1
8.0,5,83.434,1
8.0,6,175.4666,1
8.0,7,146.7975,1
8.0,8,249.2162,0
8.0,9,163.1577,1
8.0,10,133.6643,1
8.0,11,194.088,1
8.0,12,171.1692,1
8.0,13,104.1997,1
8.0,14,159.4832,1
8.0,15,86.6732,1
8.0,16,116.646,1
8.0,17,152.5996,1
8.0,18,225.1736,0
8.0,19,132.7638,1
8.0,20,173.2719,1
8.0,21,126.7582,1
8.0,22,173.118,1
8.0,23,204.5922,0
8.0,24,266.1512,0
8.0,25,181.5699,1
8.0,26,197.7639,1
8.0,27,194.7642,1
8.0,28,208.4327,0
8.0,29,91.9165,1
8.0,30,181.5782,1
8.0,31,124.694,1
8.0,32,101.6886,1
8.0,33,215.8826,0
8.0,34,201.1917,0
8.0,35,260.5771,0
8.0,36,56.648,1
8.0,37,125.0738,1
8.0,38,176.6256,1
8.0,39,228.8885,0
8.0,40,181.6152,1
8.0,41,110.2637,1
8.0,42,110.7893,1
8.0,43,134.5143,1
8.0,44,170.2172,1
8.0,45,178.5852,1
8.0,46,178.5227,1
8.0,47,205.2106,0
8.0,48,226.8971,0
8.0,49,195.0105,1
8.1,0,154.6831,1
8.1,1,202.6034,0
8.1,2,167.669,1
8.1,3,89.9414,1
8.1,4,72.3494,1
8.1,5,84.5303,1
8.1,6,176.9503,1
8.1,7,145.8012,1
8.1,8,249.1961,0
8.1,9,162.4952,1
8.1,10,132.1452,1
8.1,11,194.2566,1
8.1,12,171.6902,1
8.1,13,103.33,1
8.1,14,159.8127,1
8.1,15,85.8008,1
8.1,16,116.639,1
8.1,17,152.7998,1
8.1,18,225.2375,0
8.1,19,132.2384,1
8.1,20,173.5939,1
8.1,21,127.7828,1
8.1,22,170.3174,1
8.1,23,204.6276,0
8.1,24,266.9842,0
8.1,25,182.4639,1
8.1,26,198.9136,1
8.1,27,196.0768,1
8.1,28,208.3718,0
8.1,29,92.0897,1
8.1,30,181.4692,1
8.1,31,124.8309,1
8.1,32,101.3402,1
8.1,33,215.6185,0
8.1,34,200.4522,0
8.1,35,260.6652,0
8.1,36,54.4573,1
8.1,37,126.2212,1
8.1,38,177.3053,1
8.1,39,229.525,0
8.1,40,182.5369,1
8.1,41,110.2682,1
8.1,42,113.0717,1
8.1,43,136.098,1
8.1,44,169.7326,1
8.1,45,178.6966,1
8.1,46,180.85,1
8.1,47,206.1699,0
8.1,48,226.3493,0
8.1,49,195.6406,1
8.2,0,154.7458,1
8.2,1,201.2236,0
8.2,2,166.8595,1
8.2,3,88.6083,1
8.2,4,71.91,1
8.2,5,82.5379,1
8.2,6,175.4485,1
8.2,7,145.8769,1
8.2,8,249.399,0
8.2,9,163.1104,1
8.2,10,132.0858,1
8.2,11,195.5011,1
8.2,12,173.2189,1
8.2,13,103.2863,1
8.2,14,161.2642,1
8.2,15,87.3479,1
8.2,16,116.8007,1
8.2,17,153.8755,1
8.2,18,226.7805,0
8.2,19,132.1994,1
8.2,20,174.0565,1
8.2,21,128.2151,1
8.2,22,170.0901,1
8.2,23,204.0996,0
8.2,24,266.8228,0
8.2,25,182.0625,1
8.2,26,199.5246,1
8.2,27,196.1787,1
8.2,28,207.4361,0
8.2,29,92.5481,1
8.2,30,180.3024,1
8.2,31,124.5831,1
8.2,32,101.6559,1
8.2,33,215.7146,0
8.2,34,200.7838,0
8.2,35,261.1327,0
8.2,36,54.4147,1
8.2,37,125.5657,1
8.2,38,177.0247,1
8.2,39,230.5188,0
8.2,40,181.9016,1
8.2,41,110.1763,1
8.2,42,114.9723,1
8.2,43,136.2796,1
8.2,44,170.9076,1
8.2,45,179.1507,1
8.2,46,178.9867,1
8.2,47,204.7891,0
8.2,48,228.0229,0
8.2,49,195.5891,1
8.3,0,156.5532,1
8.3,1,201.4487,0
8.3,2,168.6031,1
8.3,3,88.7326,1
8.3,4,72.0501,1
8.3,5,80.1451,1
8.3,6,177.2701,1
8.3,7,146.8126,1
8.3,8,249.0194,0
8.3,9,162.6383,1
8.3,10,131.6813,1
8.3,11,194.7336,1
8.3,12,173.5373,1
8.3,13,103.0193,1
8.3,14,161.286,1
8.3,15,87.9155,1
8.3,16,116.5107,1
8.3,17,156.2279,1
8.3,18,227.6091,0
8.3,19,132.6175,1
8.3,20,174.1849,1
8.3,21,126.725,1
8.3,22,171.7201,1
8.3,23,204.2489,0
8.3,24,266.4235,0
8.3,25,182.3173,1
8.3,26,197.91,1
8.3,27,195.463,1
8.3,28,208.9963,0
8.3,29,92.2131,1
8.3,30,182.5131,1
8.3,31,125.6488,1
8.3,32,101.6061,1
8.3,33,214.9567,0
8.3,34,200.5628,0
8.3,35,260.7164,0
8.3,36,53.8394,1
8.3,37,126.6091,1
8.3,38,179.8385,1
8.3,39,230.6854,0
8.3,40,182.9759,1
8.3,41,110.2524,1
8.3,42,114.6017,1
8.3,43,137.4094,1
8.3,44,169.6884,1
8.3,45,179.6887,1
8.3,46,181.1667,1
8.3,47,206.6049,0
8.3,48,229.3198,0
8.3,49,195.0575,1
8.4,0,157.1938,1
8.4,1,199.5225,1
8.4,2,168.7522,1
8.4,3,87.5835,1
8.4,4,72.0,1
8.4,5,77.9548,1
8.4,6,175.6964,1
8.4,7,146.8275,1
8.4,8,249.1007,0
8.4,9,163.625,1
8.4,10,130.595,1
8.4,11,194.1985,1
8.4,12,172.9569,1
8.4,13,103.3152,1
8.4,14,161.3141,1
8.4,15,88.1221,1
8.4,16,116.7087,1
8.4,17,156.2104,1
8.4,18,229.2943,0
8.4,19,132.4862,1
8.4,20,173.7341,1
8.4,21,126.9813,1
8.4,22,171.3658,1
8.4,23,203.8705,0
8.4,24,265.4901,0
8.4,25,182.3355,1
8.4,26,198.0469,1
8.4,27,198.2972,1
8.4,28,209.3779,0
8.4,29,93.4209,1
8.4,30,180.7189,1
8.4,31,128.1623,1
8.4,32,102.4703,1
8.4,33,214.8861,0
8.4,34,200.2213,0
8.4,35,258.5204,0
8.4,36,53.3815,1
8.4,37,125.3574,1
8.4,38,178.165,1
8.4,39,231.2864,0
8.4,40,182.9621,1
8.4,41,110.0072,1
8.4,42,113.0603,1
8.4,43,135.9643,1
8.4,44,170.1282,1
8.4,45,180.0174,1
8.4,46,179.0342,1
8.4,47,206.7335,0
8.4,48,227.8201,0
8.4,49,194.3338,1
8.5,0,157.715,1
8.5,1,200.7527,0
8.5,2,169.5548,1
8.5,3,87.2013,1
8.5,4,71.5873,1
8.5,5,76.1612,1
8.5,6,175.2728,1
8.5,7,146.0243,1
8.5,8,249.1546,0
8.5,9,163.4657,1
8.5,10,131.391,1
8.5,11,194.3282,1
8.5,12,171.7483,1
8.5,13,103.3732,1
8.5,14,161.2421,1
8.5,15,89.1453,1
8.5,16,116.8199,1
8.5,17,154.804,1
8.5,18,230.2833,0
8.5,19,132.0939,1
8.5,20,173.0352,1
8.5,21,125.286,1
8.5,22,174.0361,1
8.5,23,204.1633,0
8.5,24,265.7769,0
8.5,25,181.9239,1
8.5,26,199.0,1
8.5,27,198.8437,1
8.5,28,209.5899,0
8.5,29,93.5286,1
8.5,30,181.1096,1
8.5,31,126.1028,1
8.5,32,102.341,1
8.5,33,214.2995,0
8.5,34,200.9288,0
8.5,35,257.8744,0
8.5,36,54.7246,1
8.5,37,126.958,1
8.5,38,178.3358,1
8.5,39,231.4122,0
8.5,40,182.6543,1
8.5,41,110.0201,1
8.5,42,113.7111,1
8.5,43,137.255,1
8.5,44,171.0686,1
8.5,45,180.5982,1
8.5,46,180.0204,1
8.5,47,209.3292,0
8.5,48,226.3322,0
8.5,49,194.2832,1
8.6,0,158.7311,1
8.6,1,200.249,0
8.6,2,167.9234,1
8.6,3,88.3638,1
8.6,4,71.5618,1
8.6,5,74.2806,1
8.6,6,175.1108,1
8.6,7,145.8859,1
8.6,8,248.4246,0
8.6,9,163.1023,1
8.6,10,129.911,1
8.6,11,194.061,1
8.6,12,172.2248,1
8.6,13,105.1348,1
8.6,14,160.0362,1
8.6,15,90.3345,1
8.6,16,116.2339,1
8.6,17,155.6406,1
8.6,18,230.45,0
8.6,19,133.1641,1
8.6,20,173.7531,1
8.6,21,124.7912,1
8.6,22,174.1315,1
8.6,23,204.4295,0
8.6,24,265.0207,0
8.6,25,181.7281,1
8.6,26,198.9574,1
8.6,27,199.4695,1
8.6,28,207.8481,0
8.6,29,94.0056,1
